186	246	268435698	536871165	805307003
187	252	268435698	536871166	805307003
188	254	268435693	536871157	805307003
189	248	268435632	536871142	805307021
190	234	268435639	536871112	805307030
191	263	268435653	536871046	805306928
192	256	268435698	536871124	805306949
193	243	268435698	536871169	805307003
194	248	268435701	536871115	805307011
195	238	268435711	536871116	805306873
196	252	268435701	536871116	805306985
197	246	268435706	536871104	805306789
198	251	268435694	536871111	805306894
199	252	268435706	536871109	805306973
200	252	268435694	536871102	805306800
201	265	268435688	536871121	805306816
202	266	268435695	536871114	805306816
203	201	268435720	536871106	805306824
204	250	268435705	536871093	805306759
205	239	268435680	536871100	805306726
206	246	268435713	536871104	805306921
207	240	268435698	536871106	805306797
208	230	268435709	536871102	805306987
209	240	268435713	536871100	805306852
210	247	268435715	536871106	805307014
211	232	268435697	536871125	805307017
212	241	268435698	536871131	805307014
213	222	268435675	536871098	805307011
214	233	268435660	536871142	805307017
215	252	268435699	536871157	805307017
216	251	268435696	536871203	805307009
217	242	268435706	536871203	805307008
218	252	268435706	536871199	805307004
219	251	268435672	536871179	805307008
220	244	268435664	536871159	805307005
221	230	268435713	536871165	805307015
222	231	268435672	536871127	805307018
223	260	268435699	536871135	805306950
224	275	268435671	536871160	805307034
225	243	268435700	536871126	805306867
226	246	268435686	536871095	805307021
227	249	268435702	536871128	805306788
228	255	268435698	536871105	805306969
229	239	268435675	536871078	805307014
230	231	268435693	536871091	805306858
231	228	268435702	536871116	805306784
232	239	268435701	536871125	805307008
233	258	268435709	536871141	805306759
234	251	268435625	536871148	805306987
235	242	268435702	536871139	805306819
236	245	268435693	536871134	805306779
237	202	268435744	536871152	805306840
238	235	268435717	536871144	805307013
239	238	268435712	536871111	805307004
240	242	268435708	536871155	805306992
241	245	268435687	536871161	805306987
242	245	268435695	536871163	805306920
243	286	268435680	536871141	805307000
244	243	268435700	536871122	805307007
245	243	268435696	536871111	805307007
246	239	268435703	536871153	805307005
247	233	268435701	536871149	805307008
248	241	268435731	536871156	805307011
249	246	268435657	536871193	805306848
250	253	268435615	536871129	805306849
251	245	268435677	536871149	805307013
252	230	268435666	536871121	805307009
253	255	268435680	536871119	805307026
254	246	268435671	536871106	805307039
255	265	268435655	536871128	805306981
256	258	268435719	536871116	805307006
257	222	268435669	536871089	805306819
258	229	268435669	536871088	805306737
259	224	268435683	536871090	805306760
260	252	268435702	536871099	805306886
261	229	268435701	536871104	805306686
262	241	268435706	536871105	805306679
263	257	268435629	536871111	805306991
264	252	268435680	536871097	805306713
265	243	268435686	536871111	805306842
266	235	268435691	536871108	805306701
267	242	268435778	536871109	805306655
268	266	268435681	536871097	805306722
269	262	268435699	536871117	805306687
270	231	268435655	536871123	805306684
271	250	268435646	536871112	805306819
272	238	268435665	536871094	805306885
273	241	268435643	536871370	805306891
274	244	268435686	536871168	805307005
275	234	268435698	536871069	805306897
276	237	268435652	536871094	805306996
277	205	268435674	536871137	805307000
278	227	268435687	536871166	805307000
279	181	268435678	536871170	805306995
280	212	268435672	536871171	805306990
281	234	268435689	536871168	805306996
282	242	268435686	536871130	805307000
283	235	268435640	536871185	805307006
284	222	268435671	536871175	805306990
285	240	268435679	536871106	805307006
286	221	268435664	536871101	805306996
287	250	268435704	536871113	805306801
288	225	268435683	536871110	805307030
289	226	268435670	536871113	805306809
290	235	268435677	536871117	805306943
291	215	268435705	536871118	805306896
292	228	268435573	536871120	805306761
293	233	268435608	536871171	805306677
294	234	268435683	536871125	805306736
295	238	268435691	536871119	805306687
296	243	268435685	536871114	805306754
297	200	268435702	536871137	805306876
298	246	268435710	536871134	805306879
299	243	268435717	536871133	805306870
300	246	268435653	536871122	805306741
301	241	268435712	536871196	805306845
302	243	268435715	536871165	805306810
303	261	268435676	536871161	805307002
304	244	268435722	536871179	805306922
305	224	268435693	536871164	805307002
306	220	268435693	536871167	805306988
307	234	268435676	536871148	805306994
308	224	268435687	536871193	805306996
309	231	268435646	536871180	805306893
310	232	268435700	536871193	805306894
311	232	268435715	536871143	805307002
312	232	268435670	536871140	805307007
313	192	268435664	536871110	805307012
314	240	268435672	536871129	805306918
315	261	268435671	536871164	805306948
316	191	268435670	536871047	805307002
317	271	268435713	536871115	805307025
318	269	268435649	536871096	805307033
319	221	268435698	536871112	805306822
320	267	268435660	536871122	805307025
321	240	268435714	536871100	805306963
322	252	268435582	536871117	805307010
323	235	268435697	536871104	805306807
324	230	268435693	536871106	805306911
325	301	268435676	536871062	805306780
326	212	268435667	536871049	805306965
327	167	268435678	536871105	805306728
328	184	268435661	536871114	805306716
329	263	268435710	536871070	805306894
330	195	268435663	536871126	805306967
331	175	268435698	536871137	805306882
332	236	268435662	536871130	805306768
333	236	268435681	536871107	805306889
334	279	268435685	536871123	805306896
335	234	268435679	536871129	805306924
336	237	268435668	536871159	805307012
337	215	268435693	536871106	805307019
338	315	268435703	536871083	805307021
339	248	268435648	536871137	805307014
340	255	268435656	536871134	805306918
341	253	268435681	536871142	805307027
342	217	268435718	536871178	805307005
343	222	268435682	536871068	805307010
344	223	268435695	536871054	805307013
345	213	268435567	536871127	805307019
346	226	268435696	536871136	805307015
347	232	268435687	536871141	805307019
348	238	268435665	536871061	805307013
349	225	268435675	536871115	805307015
350	200	268435653	536871089	805307016
351	214	268435612	536871109	805306805
352	236	268435679	536871126	805307022
353	221	268435696	536871100	805306927
354	212	268435710	536871162	805307012
355	237	268435684	536871123	805306901
356	228	268435687	536871122	805307012
357	199	268435692	536871093	805306880
358	238	268435723	536871100	805306899
359	251	268435699	536871135	805306982
360	230	268435711	536871149	805306869
361	245	268435668	536871139	805307003
362	237	268435692	536871158	805307001
363	245	268435678	536871174	805306901
364	243	268435718	536871178	805306978
365	249	268435678	536871175	805306982
366	244	268435692	536871156	805306893
367	132	268435698	536871204	805307007
368	151	268435710	536871147	805307015
369	250	268435697	536871203	805307009
370	222	268435691	536871183	805307013
371	223	268435690	536871170	805307015
372	229	268435694	536871189	805307011
373	248	268435680	536871198	805307016
374	257	268435676	536871178	805307013
375	221	268435719	536871177	805307018
376	228	268435698	536871122	805307019
377	253	268435665	536871139	805307009
378	261	268435671	536871106	805307006
379	223	268435627	536871171	805307014
380	224	268435661	536871135	805307014
381	247	268435663	536871104	805307025
382	248	268435608	536871098	805307039
383	233	268435724	536871108	805306769
384	237	268435699	536871129	805307014
385	231	268435725	536871078	805307009
386	216	268435698	536871085	805307011
387	257	268435705	536871104	805306902
388	233	268435682	536871104	805307011
389	255	268435701	536871123	805307003
390	242	268435700	536871111	805307003
391	245	268435672	536871115	805307002
392	187	268435662	536871123	805306817
393	235	268435719	536871109	805306999
394	238	268435644	536871126	805306961
395	250	268435678	536871132	805306966
396	243	268435666	536871118	805306990
397	322	268435690	536871156	805306933
398	214	268435694	536871134	805306966
399	244	268435670	536871131	805307017
400	199	268435686	536871133	805307019
401	225	268435686	536871131	805307011
402	235	268435709	536871141	805307011
403	227	268435674	536871141	805307015
404	328	268435681	536871141	805307011
405	247	268435678	536871154	805307014
406	194	268435690	536871149	805307007
407	214	268435693	536871149	805307007
408	238	268435687	536871131	805307005
409	256	268435687	536871159	805307005
410	247	268435694	536871114	805307011
411	219	268435697	536871072	805307009
412	231	268435686	536871127	805307006
413	212	268435709	536871145	805307008
414	224	268435774	536871052	805307010
415	234	268435705	536871095	805307004
416	220	268435706	536871123	805307007
417	238	268435701	536871094	805307001
418	241	268435680	536871107	805307011
419	194	268435670	536871080	805307001
420	186	268435656	536871105	805307000
421	217	268435704	536871100	805306993
422	232	268435684	536871052	805307001
423	235	268435680	536871149	805306999
424	204	268435699	536871141	805306999
425	210	268435614	536871177	805307007
426	216	268435707	536871138	805306920
427	215	268435701	536871176	805307000
428	229	268435629	536871176	805306998
429	216	268435648	536871178	805307004
430	248	268435707	536871171	805307011
431	210	268435726	536871147	805307010
432	249	268435735	536871146	805307019
433	223	268435671	536871185	805307014
434	270	268435693	536871146	805307017
435	218	268435697	536871167	805307017
436	255	268435682	536871156	805307011
437	229	268435703	536871184	805307011
438	227	268435687	536871197	805307011
439	219	268435645	536871170	805307014
440	149	268435650	536871164	805307014
441	217	268435669	536871164	805307011
442	215	268435680	536871200	805307011
443	344	268435676	536871108	805307016
444	233	268435710	536871098	805307011
445	219	268435682	536871076	805307018
446	217	268435679	536871077	805307033
447	228	268435708	536871103	805306893
448	249	268435663	536871064	805307030
449	253	268435673	536871115	805307010
450	249	268435677	536871121	805307019
451	266	268435693	536871121	805307011
452	242	268435668	536871110	805307012
453	224	268435645	536871101	805307011
454	160	268435702	536871107	805307011
455	210	268435656	536871101	805307004
456	224	268435672	536871167	805306999
457	244	268435657	536871112	805307007
458	243	268435662	536871129	805307006
459	240	268435697	536871131	805307007
460	243	268435691	536871203	805307005
461	233	268435697	536871184	805307000
462	226	268435702	536871176	805307005
463	236	268435686	536871172	805306998
464	233	268435666	536871160	805307001
465	246	268435656	536871154	805307001
466	319	268435675	536871136	805307007
467	156	268435677	536871151	805307012
468	207	268435654	536871105	805307013
469	232	268435676	536871141	805307011
470	224	268435667	536871124	805307013
471	223	268435682	536871150	805307013
472	224	268435588	536871132	805307014
473	231	268435678	536871120	805307010
474	219	268435690	536871105	805307005
475	252	268435711	536871052	805307013
476	206	268435605	536871072	805307014
477	215	268435598	536871094	805307025
478	205	268435679	536871092	805307025
479	213	268435675	536871106	805307018
480	202	268435655	536871142	805307026
481	221	268435660	536871111	805307015
482	383	268435648	536871104	805307020
483	133	268435686	536871101	805307014
484	237	268435700	536871133	805307013
485	268	268435708	536871163	805307009
486	255	268435679	536871159	805307009
487	220	268435719	536871162	805307008
488	205	268435697	536871160	805307009
489	208	268435682	536871198	805307005
490	265	268435681	536871187	805307004
491	229	268435614	536871223	805307004
492	234	268435693	536871240	805307006
493	234	268435695	536871183	805307006
494	231	268435702	536871173	805307006
495	231	268435695	536871152	805307006
496	111	268435665	536871149	805307008
497	243	268435681	536871325	805307007
498	238	268435708	536871156	805307009
499	224	268435678	536871193	805307008
500	213	268435662	536871302	805307003
501	229	268435707	536871136	805307004
502	280	268435681	536871142	805307007
503	211	268435642	536871183	805307016
504	228	268435701	536871199	805307014
505	246	268435704	536871169	805307018
506	242	268435698	536871115	805307018
507	255	268435637	536871107	805307014
508	243	268435652	536871036	805307015
509	229	268435623	536871130	805307033
510	237	268435616	536871114	805307035
511	210	268435575	536871145	805307007
512	212	268435655	536871094	805307019
513	209	268435678	536871142	805306915
514	238	268435683	536871119	805306995
515	221	268435666	536871121	805306864
516	320	268435720	536871122	805306995
517	225	268435677	536871132	805306807
518	212	268435622	536871108	805306991
519	213	268435677	536871143	805306995
520	224	268435613	536871167	805306863
521	183	268435633	536871170	805306898
522	171	268435685	536871155	805306869
523	224	268435680	536871137	805306987
524	179	268435699	536871142	805306981
525	260	268435647	536871125	805306989
526	182	268435654	536871128	805306992
527	234	268435656	536871168	805306994
528	240	268435651	536871171	805306990
529	270	268435693	536871182	805306995
530	244	268435688	536871157	805306940
531	230	268435698	536871099	805306984
532	312	268435617	536871141	805306904
533	236	268435639	536871153	805306995
534	212	268435690	536871142	805307004
535	190	268435652	536871155	805307013
536	261	268435718	536871155	805307007
537	239	268435663	536871112	805307007
538	235	268435656	536871081	805306999
539	231	268435711	536871113	805307004
540	199	268435628	536871099	805306924
541	239	268435675	536871094	805307014
542	184	268435689	536871059	805307008
543	248	268435683	536871096	805306827
544	240	268435698	536871080	805307017
545	226	268435687	536871109	805306904
546	230	268435683	536871128	805307020
547	257	268435624	536871124	805306998
548	257	268435694	536871196	805307005
549	185	268435683	536871150	805306916
550	191	268435721	536871184	805307003
551	228	268435722	536871164	805307003
552	198	268435648	536871171	805306997
553	118	268435656	536871156	805307000
554	241	268435653	536871141	805307000
555	194	268435599	536871119	805306996
556	236	268435723	536871101	805306995
557	194	268435645	536871152	805306998
558	208	268435692	536871182	805307001
559	222	268435712	536871194	805307007
560	210	268435659	536871221	805307004
561	244	268435653	536871117	805307001
562	226	268435671	536871201	805307001
563	226	268435677	536871075	805307007
564	257	268435663	536871201	805307007
565	180	268435712	536871149	805306937
566	214	268435778	536871202	805307015
567	212	268435630	536871157	805307008
568	225	268435613	536871119	805307013
569	214	268435717	536871094	805307019
570	225	268435664	536871113	805306989
571	175	268435711	536871132	805307010
572	169	268435699	536871143	805307008
573	218	268435686	536871084	805307021
574	130	268435646	536871091	805307029
575	249	268435711	536871116	805306905
576	215	268435676	536871169	805307022
577	297	268435651	536871099	805306993
578	273	268435690	536871134	805307003
579	173	268435691	536871140	805306999
580	188	268435689	536871126	805307007
581	225	268435702	536871110	805306885
582	233	268435710	536871100	805307000
583	228	268435681	536871163	805306996
584	240	268435662	536871174	805306995
585	173	268435648	536871157	805307004
586	243	268435708	536871184	805307000
587	229	268435711	536871099	805306992
588	247	268435717	536871114	805307000
589	263	268435692	536871166	805306998
590	234	268435703	536871129	805306997
591	211	268435660	536871217	805306999
592	207	268435684	536871202	805307006
593	192	268435623	536871126	805306990
594	248	268435681	536871152	805307013
595	232	268435662	536871126	805307013
596	259	268435704	536871183	805307005
597	263	268435697	536871095	805307017
598	232	268435703	536871139	805307013
599	206	268435698	536871124	805307016
600	207	268435652	536871124	805307014
601	194	268435657	536871100	805306949
602	228	268435697	536871087	805307009
603	230	268435688	536871093	805307014
604	233	268435680	536871090	805307015
605	195	268435670	536871161	805307017
606	211	268435676	536871080	805307008
607	227	268435684	536871095	805307011
608	217	268435686	536871001	805307025
609	234	268435654	536871152	805307013
610	267	268435666	536871137	805307017
611	342	268435691	536871096	805307008
612	183	268435867	536871129	805307019
613	222	268435658	536871161	805306905
614	190	268435671	536871147	805307010
615	240	268435634	536871150	805307005
616	244	268435652	536871192	805307005
617	189	268435707	536871270	805307004
618	261	268435657	536871153	805307005
619	229	268435670	536871166	805307004
620	216	268435693	536871168	805306754
621	215	268435638	536871176	805306992
622	240	268435626	536871189	805306998
623	260	268435657	536871134	805307005
624	246	268435675	536871152	805307004
625	217	268435690	536871153	805306993
626	198	268435677	536871214	805306996
627	236	268435721	536871149	805307004
628	159	268435729	536871067	805307014
629	215	268435663	536871131	805307013
630	142	268435660	536871129	805307008
631	260	268435683	536871048	805307008
632	191	268435686	536871191	805307006
633	280	268435687	536871203	805307025
634	262	268435655	536871194	805307021
635	184	268435666	536871142	805307018
636	221	268435634	536871154	805307013
637	248	268435697	536871082	805307022
638	217	268435607	536871090	805307030
639	242	268435671	536871109	805307018
640	531	268435608	536871158	805307013
641	211	268435618	536871161	805307001
642	204	268435663	536871130	805307007
643	196	268435596	536871133	805307007
644	209	268435684	536871126	805307000
645	99	268435695	536871079	805307004
646	213	268435678	536871140	805306953
647	265	268435680	536871124	805307005
648	189	268435686	536871134	805306994
649	198	268435667	536871114	805307002
650	256	268435661	536871224	805306998
651	211	268435666	536871194	805306999
652	204	268435659	536871170	805306999
653	204	268435704	536871171	805307011
654	235	268435668	536871159	805307020
655	187	268435636	536871124	805307024
656	195	268435682	536871180	805307020
657	247	268435695	536871161	805307007
658	197	268435684	536871187	805307020
659	237	268435676	536871197	805307019
660	178	268435673	536871194	805307012
661	211	268435684	536871176	805307019
662	193	268435675	536871170	805307016
663	243	268435709	536871147	805307017
664	208	268435632	536871060	805307013
665	235	268435644	536871298	805307013
666	188	268435649	536871137	805307018
667	235	268435657	536871108	805307013
668	288	268435668	536871304	805307008
669	217	268435676	536871125	805307017
670	395	268435682	536871081	805307018
671	248	268435598	536871073	805307004
672	184	268435651	536871149	805307022
673	215	268435643	536871074	805307012
674	223	268435666	536871154	805307016
675	301	268435699	536871236	805307007
676	222	268435701	536871160	805307007
677	207	268435670	536871232	805307001
678	245	268435708	536871206	805307007
679	201	268435680	536871153	805307002
680	203	268435707	536871132	805307004
681	224	268435713	536871181	805307001
682	235	268435614	536871191	805307002
683	185	268435659	536871186	805307007
684	187	268435680	536871135	805307009
685	248	268435636	536871143	805307006
686	202	268435654	536871156	805307010
687	215	268435656	536871138	805307007
688	286	268435653	536871143	805307009
689	209	268435729	536871169	805307007
690	210	268435691	536871216	805307007
691	212	268435658	536871186	805307006
692	177	268435696	536871174	805307013
693	139	268435721	536871196	805307018
694	231	268435706	536871106	805307011
695	189	268435715	536871117	805306963
696	233	268435721	536871086	805307000
697	223	268435687	536871165	805307017
698	224	268435699	536871115	805307010
699	237	268435700	536871169	805307013
700	278	268435668	536871116	805307012
701	174	268435568	536871100	805307025
702	211	268435612	536871091	805307031
703	183	268435688	536871154	805307019
704	209	268435738	536871178	805307022
705	208	268435706	536871168	805307017
706	229	268435707	536871100	805307014
707	169	268435743	536871151	805307020
708	191	268435725	536871153	805307015
709	264	268435631	536871139	805307009
710	268	268435708	536871164	805307009
711	174	268435678	536871001	805307011
712	202	268435697	536871170	805306994
713	258	268435685	536871156	805307009
714	253	268435638	536871157	805307006
715	97	268435684	536871146	805307008
716	160	268435691	536871215	805307011
717	216	268435689	536871232	805307010
718	168	268435680	536871092	805307006
719	196	268435645	536871158	805307011
720	185	268435644	536871209	805307006
721	152	268435659	536871116	805307011
722	165	268435677	536871163	805307004
723	187	268435690	536871113	805307010
724	206	268435625	536871173	805307017
725	135	268435674	536871149	805307000
726	219	268435662	536871132	805306997
727	264	268435817	536871145	805307010
728	230	268435698	536871112	805307006
729	231	268435672	536871142	805307012
730	273	268435661	536871096	805307022
731	216	268435669	536871139	805307015
732	201	268435679	536871058	805307012
733	139	268435644	536871080	805307026
734	228	268435704	536871085	805307029
735	275	268435711	536871101	805307010
736	230	268435655	536871116	805307015
737	269	268435682	536871118	805307007
738	213	268435668	536871147	805307014
739	224	268435612	536871170	805307009
740	226	268435683	536871171	805307000
741	224	268435648	536871187	805307010
742	238	268435636	536871216	805307005
743	396	268435737	536871183	805307016
744	215	268435741	536871116	805307014
745	213	268435682	536871139	805307015
746	225	268435686	536871152	805307019
747	172	268435596	536871147	805307015
748	226	268435665	536871128	805307013
749	238	268435615	536871160	805306893
750	284	268435635	536871152	805307016
751	216	268435596	536871121	805307017
752	226	268435598	536871159	805307010
753	167	268435637	536871191	805307013
754	257	268435691	536871184	805307008
755	259	268435681	536871185	805307008
756	209	268435643	536871175	805307006
757	197	268435692	536871174	805307005
758	218	268435611	536871073	805307007
759	243	268435709	536871129	805306998
760	214	268435682	536871114	805307001
761	148	268435657	536871142	805307000
762	143	268435648	536871126	805306999
763	249	268435759	536871089	805307000
764	235	268435642	536871099	805307003
765	227	268435679	536871115	805307011
766	211	268435654	536871105	805307025
767	304	268435669	536871116	805307006
768	179	268435679	536871154	805307025
769	190	268435674	536871103	805306880
770	238	268435591	536871197	805307001
771	231	268435659	536871089	805306996
772	184	268435713	536871154	805307000
773	233	268435699	536871085	805306950
774	203	268435678	536871173	805306989
775	234	268435614	536871148	805307005
776	197	268435621	536871041	805306973
777	220	268435625	536871084	805306987
778	210	268435639	536871138	805306968
779	240	268435653	536871092	805306973
780	169	268435695	536871178	805306988
781	201	268435694	536871175	805306984
782	209	268435573	536871145	805306989
783	185	268435655	536870989	805306962
784	228	268435633	536871185	805306993
785	225	268435705	536871209	805306987
786	123	268435716	536871180	805306990
787	195	268435648	536871187	805307001
788	212	268435705	536871191	805306987
789	208	268435667	536871170	805306993
790	259	268435683	536871144	805306993
791	224	268435632	536871152	805307001
792	214	268435646	536871082	805307005
793	242	268435629	536871110	805307005
794	218	268435716	536871105	805306856
795	152	268435723	536871131	805306983
796	218	268435678	536871077	805306982
797	243	268435642	536871070	805306995
798	134	268435642	536871074	805306993
799	264	268435674	536871296	805306865
800	253	268435793	536871106	805307017
801	215	268435666	536871146	805307001
802	179	268435692	536871143	805307001
803	228	268435757	536871217	805307001
804	191	268435659	536871136	805306998
805	220	268435664	536871193	805307001
806	271	268435662	536871161	805306998
807	151	268435689	536871199	805307019
808	243	268435686	536871184	805307008
809	247	268435648	536871226	805307001
810	215	268435613	536871131	805306981
811	184	268435721	536871059	805307006
812	179	268435674	536871130	805307005
813	222	268435652	536871026	805306959
814	211	268435709	536871106	805306993
815	243	268435683	536871194	805307016
816	307	268435680	536871131	805307007
817	195	268435670	536871117	805307013
818	139	268435667	536871146	805307008
819	257	268435725	536871106	805307013
820	259	268435661	536871127	805307013
821	205	268435661	536871125	805307013
822	169	268435590	536871077	805307012
823	194	268435697	536871136	805307007
824	238	268435605	536871149	805307007
825	289	268435661	536871205	805307005
826	237	268435587	536871156	805307004
827	219	268435677	536871081	805307009
828	172	268435682	536871088	805307002
829	183	268435696	536871053	805307018
830	195	268435668	536871123	805307038
831	193	268435696	536871122	805307004
832	264	268435707	536871039	805307022
833	304	268435641	536871131	805307011
834	245	268435717	536871149	805307014
835	262	268435668	536871070	805307008
836	264	268435678	536871213	805307006
837	214	268435804	536871220	805307005
838	237	268435687	536871282	805307003
839	451	268435674	536870985	805307003
840	208	268435699	536871117	805306999
841	258	268435695	536871157	805307005
842	285	268435662	536871025	805306997
843	238	268435667	536871039	805307008
844	217	268435666	536871039	805307003
845	167	268435614	536871140	805306827
846	201	268435698	536871161	805307000
847	246	268435610	536871036	805306992
848	217	268435619	536871151	805307000
849	230	268435651	536871182	805306999
850	254	268435647	536871117	805306999
851	109	268435696	536871094	805307004
852	176	268435692	536871125	805307010
853	229	268435781	536871139	805306945
854	185	268435685	536871081	805307013
855	236	268435734	536871114	805307024
856	227	268435623	536871089	805306844
857	222	268435579	536871063	805307011
858	158	268435704	536871144	805307014
859	282	268435660	536871110	805307009
860	192	268435681	536871109	805306822
861	254	268435685	536871118	805307016
862	172	268435626	536871124	805307017
863	268	268435671	536871148	805307011
864	238	268435654	536871202	805307031
865	176	268435656	536871130	805307009
866	191	268435662	536871116	805307016
867	214	268435678	536871030	805307000
868	187	268435680	536871151	805307013
869	228	268435565	536871166	805306977
870	223	268435673	536871114	805307010
871	228	268435665	536871153	805307006
872	230	268435705	536871175	805307009
873	175	268435665	536871078	805307006
874	239	268435643	536871131	805307011
