288	1159	805307794
289	1143	805307884
290	1083	805307884
291	1164	805307845
292	1120	805307843
293	1187	805307842
294	1141	805307846
295	1139	805307769
296	998	805307707
297	1128	805307811
298	1128	805307666
299	1177	805307864
300	1146	805307784
301	1367	805307696
302	1084	805307755
303	1141	805307731
304	1060	805307935
305	1110	805307784
306	1133	805307482
307	1117	805307828
308	1412	805307760
309	1147	805307779
310	1045	805307710
311	1079	805307792
312	1121	805307725
313	1176	805307840
314	1148	805307833
315	1090	805307545
316	1107	805307840
317	1062	805307473
318	1035	805307550
319	1156	805307782
320	1091	805308187
321	1097	805307929
322	1120	805307790
323	1046	805307868
324	1100	805307799
325	1118	805307686
326	1120	805307738
327	1138	805307744
328	1155	805307452
329	997	805307848
330	1152	805307833
331	1149	805307861
332	1162	805307898
333	1142	805307736
334	1148	805307757
335	1215	805307720
336	1167	805307709
337	1093	805307822
338	1080	805307688
339	1126	805307778
340	1094	805307763
341	1107	805307586
342	1118	805307755
343	1106	805307698
344	1109	805307805
345	963	805307885
346	1130	805307655
347	1201	805307714
348	950	805307774
349	1227	805307897
350	1193	805307637
351	1071	805307940
352	1097	805307776
353	1139	805307827
354	1148	805307875
355	1016	805307832
356	988	805307694
357	1080	805307683
358	1112	805307879
359	1137	805307823
360	1027	805307621
361	1067	805307898
362	1086	805307440
363	1088	805307862
364	1128	805307808
365	1060	805307793
366	1168	805307768
367	1065	805307858
368	1149	805307866
369	1110	805307806
370	1196	805307854
371	1086	805307785
372	1149	805307671
373	1113	805307665
374	1113	805307819
375	1082	805307832
376	856	805307777
377	1077	805307644
378	1070	805307577
379	1415	805307860
380	1112	805307920
381	1062	805307849
382	1021	805307772
383	1139	805307763
384	1227	805307859
385	1143	805307752
386	1189	805307796
387	1119	805307770
388	1107	805307730
389	1358	805307731
390	1035	805307779
391	840	805307429
392	938	805307790
393	1226	805307825
394	962	805307824
395	883	805307647
396	1116	805307799
397	1135	805307774
398	1289	805307739
399	1128	805307705
400	1132	805307870
401	1022	805307826
402	1407	805307919
403	1174	805307890
404	1191	805307648
405	1179	805307750
406	1051	805307750
407	1071	805307778
408	1068	805307713
409	1026	805307949
410	1087	805307817
411	1103	805307815
412	1123	805307826
413	1096	805307787
414	946	805307758
415	1034	805307777
416	1161	805307584
417	1190	805307688
418	1170	805307741
419	1228	805307567
420	1163	805307705
421	1099	805307580
422	836	805307688
423	1047	805307686
424	1074	805307628
425	1152	805307886
426	1136	805307812
427	1149	805307788
428	1152	805307661
429	1128	805307659
430	1107	805307769
431	1135	805307550
432	1126	805307744
433	1168	805307648
434	1406	805307936
435	847	805307590
436	1029	805307671
437	1120	805307768
438	1099	805307814
439	1076	805307728
440	1097	805307766
441	1120	805308208
442	1069	805307599
443	1168	805307405
444	1024	805307792
445	1080	805307778
446	976	805307248
447	1082	805307537
448	1131	805307871
449	1061	805307602
450	1032	805307767
451	1133	805307738
452	1095	805307941
453	978	805307716
454	1125	805307810
455	1192	805307764
456	1070	805307751
457	1154	805307706
458	1121	805307759
459	1156	805307810
460	1142	805307798
461	1167	805307484
462	1155	805307528
463	686	805307802
464	771	805307874
465	1178	805307697
466	1067	805307712
467	1069	805307657
468	1087	805307786
469	1152	805307631
470	1201	805307421
471	1049	805307853
472	1084	805307682
473	1180	805307802
474	1202	805307782
475	1063	805307800
476	1065	805307329
477	1149	805307720
478	1143	805307693
479	1112	805307776
480	1003	805307817
481	1086	805307777
482	1643	805307762
483	745	805307395
484	1131	805307787
485	1232	805307773
486	1190	805307784
487	1089	805307727
488	1041	805307541
489	1035	805307494
490	1207	805307588
491	1112	805307773
492	1133	805307806
493	1132	805307517
494	1109	805307745
495	1103	805307652
496	657	805307660
497	1148	805307663
498	1124	805307700
499	1095	805308563
500	1054	805307783
501	1094	805307695
502	1254	805307397
503	1033	805307726
504	1086	805307772
505	1166	805307432
506	1138	805307702
507	1188	805307817
508	1132	805307759
509	1096	805307770
510	1097	805307733
511	1045	805307621
512	1062	805307795
513	1039	805307718
514	1122	805307736
515	1074	805307629
516	1432	805307729
517	1088	805307682
518	1058	805307842
519	1040	805307784
520	1086	805307793
521	947	805307775
522	909	805307445
523	1073	805307787
524	926	805307807
525	1215	805307792
526	932	805307793
527	1122	805307699
528	1153	805307838
529	1229	805307860
530	1174	805307467
531	1096	805307587
532	1361	805307516
533	1088	805307751
534	1062	805307790
535	982	805307825
536	1179	805307802
537	1134	805307864
538	1119	805307806
539	1119	805307933
540	981	805307418
541	1135	805307923
542	909	805307557
543	1206	805307720
544	2149	805307785
545	1034	805307842
546	1026	805307322
547	1000	805307854
548	1038	805307695
549	448	805307782
550	1048	805307644
551	1216	805307790
552	995	805307785
553	1010	805307708
554	1171	805307698
555	1038	805308055
556	1031	805307837
557	1041	805307814
558	1131	805307794
559	987	805307855
560	1004	805307559
561	1173	805307497
562	1016	805307774
563	1126	805307706
564	970	805307667
565	1053	805307997
566	1006	805307474
567	1131	805307572
568	1057	805307726
569	1128	805307575
570	971	805307877
571	1122	805307775
572	1263	805307731
573	1065	805307933
574	1725	805307641
575	1183	805307734
576	1150	805307698
577	1091	805307829
578	1120	805307879
579	1179	805307908
580	1184	805307886
581	937	805307822
582	962	805307887
583	1118	805307873
584	974	805307809
585	675	805307823
586	1136	805307730
587	981	805307885
588	1126	805307510
589	979	805308095
590	1028	805307791
591	1082	805307854
592	1050	805307846
593	1161	805307803
594	1111	805307740
595	1087	805307585
596	1180	805307574
597	911	805307563
598	1063	805307898
599	1048	805307708
600	1089	805307613
601	1062	805307827
602	1089	805307478
603	905	805307711
604	875	805307722
605	1062	805307721
606	691	805307436
607	1171	805307671
608	962	805307744
609	1059	805307437
610	1092	805307829
611	1328	805307674
612	1089	805307742
613	1040	805307543
614	1151	805307707
615	1025	805307807
616	1021	805307873
617	1083	805307646
618	1117	805307693
619	957	805307783
620	977	805307763
621	1137	805307807
622	1032	805307480
623	1057	805307739
624	1300	805307767
625	1043	805307452
626	1056	805307878
627	1071	805307769
628	936	805307591
629	782	805307718
630	1102	805307629
631	982	805307200
632	1112	805307633
633	1070	805307878
634	1079	805307470
635	1137	805307682
636	1227	805307708
637	888	805307708
638	984	805307580
639	953	805308030
640	1059	805308039
641	1372	805307687
642	1248	805307566
643	863	805307801
644	937	805307778
645	1079	805307484
646	1107	805307784
647	1101	805307555
648	1136	805307712
649	875	805307663
650	1138	805307682
651	1094	805307663
652	1165	805307709
653	1224	805307509
654	1116	805307621
655	1028	805307986
656	1016	805307687
657	967	805307327
658	1156	805307723
659	1115	805307787
660	1190	805307454
661	1222	805307569
662	1115	805307434
663	1023	805307417
664	1027	805307387
665	984	805307651
666	1087	805307440
667	1115	805307775
668	1116	805307739
669	972	805307746
670	1009	805307645
671	1102	805307813
672	1039	805307680
673	1042	805307866
674	1101	805307543
675	843	805307544
676	985	805307398
677	1205	805307756
678	1226	805307775
679	913	805307336
680	1010	805307379
681	1192	805307773
682	1170	805307578
683	601	805307843
684	838	805307307
685	1065	805307953
686	898	805307526
687	1017	805307473
688	1036	805307604
689	834	805307654
690	876	805307413
691	958	805307931
692	1019	805307664
693	717	805307327
694	1048	805307598
695	1222	805307644
696	1086	805307339
697	1111	805307797
698	1233	805307665
699	1060	805307880
700	1006	805307755
701	750	805307538
702	1044	805307218
703	1260	805307622
704	1057	805307916
705	1118	805307755
706	1247	805307750
707	1554	805307594
708	908	805307777
709	1078	805307393
710	940	805307819
711	1141	805307576
712	1148	805307534
713	943	805307622
714	1212	805307751
715	1093	805307817
716	1021	805307065
717	1028	805307732
718	1134	805307613
719	1222	805307550
720	1158	805307535
721	1060	805307600
722	975	805307567
723	1118	805307829
724	815	805307782
725	1030	805307586
726	760	805307555
727	1212	805307968
728	954	805307276
729	1281	805307677
730	1209	805307644
731	931	805307873
732	1079	805307798
733	1195	805307336
734	1014	805307440
735	1144	805307903
736	1122	805307878
737	1220	805307777
738	1054	805307673
739	1086	805307697
740	1089	805307794
741	1088	805307726
742	1135	805307765
743	1790	805307704
744	1060	805307686
745	1050	805307645
746	1088	805307200
747	896	805307669
748	1092	805307650
749	1136	805306790
750	1297	805307625
751	1061	805307601
752	1098	805307522
753	842	805307649
754	1197	805307720
755	1202	805307670
756	1039	805307779
757	960	805307804
758	1074	805307855
759	1147	805307507
760	1060	805307565
761	779	805307666
762	738	805307353
763	1148	805307562
764	1104	805307486
765	1119	805307595
766	990	805307604
767	1342	805307851
768	942	805307604
769	962	805307407
770	1126	805307668
771	1107	805307440
772	932	805307617
773	1125	805307642
774	1006	805307654
775	1119	805307667
776	979	805307744
777	1075	805307632
778	1037	805307686
779	1123	805307618
780	878	805307919
781	1005	805307560
782	1031	805307629
783	953	805307623
784	1082	805307608
785	1085	805307548
786	684	805307640
787	973	805307596
788	1051	805307530
789	1037	805307666
790	1192	805307673
791	1075	805307662
792	1038	805307686
793	1160	805307918
794	1078	805307385
795	821	805307169
796	1042	805307694
797	1142	805307504
798	702	805307383
799	1226	805307669
800	1109	805307750
801	1201	805307572
802	1126	805307665
803	1086	805307750
804	761	805307705
805	973	805307368
806	1173	805307798
807	1093	805307783
808	1138	805307449
809	1171	805307904
810	1191	805307297
811	1175	805307334
812	1182	805308207
813	885	805307800
814	1208	805307626
815	435	805307657
816	1014	805307585
817	1020	805307646
818	1057	805307649
819	957	805307830
820	926	805307897
821	1068	805307808
822	768	805307877
823	1039	805307310
824	1047	805307601
825	1158	805307817
826	966	805307284
827	1005	805307696
828	1044	805307564
829	1095	805307735
830	1054	805307664
831	1173	805307725
832	1180	805307513
833	1041	805307510
834	898	805307149
835	1094	805307585
836	1042	805307566
837	1081	805307774
838	1240	805307554
839	780	805307838
840	1127	805307792
841	1174	805307485
842	1055	805307804
843	936	805307689
844	925	805307632
845	1074	805307558
846	1029	805307513
847	1149	805307825
848	1371	805307817
849	974	805307665
850	738	805307613
851	1198	805307520
852	1207	805307595
853	1025	805307938
854	872	805307641
855	958	805307585
856	1119	805307657
857	1288	805307547
858	1126	805307608
859	1059	805307455
860	903	805307556
861	936	805307537
862	958	805307710
863	972	805307876
864	983	805307747
865	1330	805307918
866	1426	805307596
867	1154	805307703
868	1043	805307673
869	926	805307730
870	969	805307672
871	856	805307173
872	975	805307727
873	1204	805307663
874	1017	805307276
875	1184	805307591
876	1009	805307654
877	762	805307315
878	1008	805307518
879	1184	805307509
880	1182	805307817
881	924	805307516
882	876	805307739
883	1177	805307505
884	1153	805307464
885	1163	805307715
886	1124	805307720
887	1220	805307822
888	791	805307775
889	1134	805307457
890	1133	805307297
891	1154	805307370
892	1254	805307686
893	977	805307485
894	930	805307689
895	1283	805307878
896	1245	805307951
897	1363	805307702
898	1146	805307763
899	1214	805307693
900	1195	805307588
901	1043	805307707
902	1126	805307781
903	2000	805307745
904	1034	805307574
905	1206	805307825
906	1307	805307309
907	1136	805307752
908	1053	805307435
909	831	805307253
910	1008	805307551
911	1150	805307463
912	1048	805307598
913	1102	805307510
914	1181	805307512
915	589	805307674
916	895	805307731
917	1106	805307215
918	923	805307556
919	1129	805307589
920	1086	805307097
921	1072	805307466
922	760	805307506
923	1298	805307229
924	950	805307455
925	1195	805307588
926	847	805307686
927	1254	805307711
928	1140	805307600
929	1192	805307445
930	924	805307373
931	1055	805307881
932	1066	805307639
933	1017	805307640
934	1216	805307676
935	897	805307134
936	1142	805307176
937	1167	805307446
938	1127	805307455
939	1270	805307673
940	1208	805307109
941	809	805307533
942	1055	805307624
943	1168	805307589
944	1076	805307494
945	1191	805307753
946	1016	805307805
947	1138	805307491
948	1080	805307579
949	891	805307734
950	1270	805307764
951	1129	805307631
952	1089	805307633
953	1015	805307811
954	1134	805307816
955	827	805307866
956	1002	805307461
957	993	805307801
958	1020	805307842
959	1296	805307568
960	1136	805307829
961	898	805307494
962	949	805307745
963	1052	805307119
964	934	805307810
965	1101	805307802
966	1056	805307793
967	1093	805307672
968	1098	805307423
969	862	805307518
970	1125	805307482
971	1237	805307753
972	1149	805307685
973	1006	805307534
974	1001	805307222
975	680	805307695
976	1091	805307783
977	974	805307519
978	1693	805307593
979	992	805307172
980	1109	805307977
981	944	805307764
982	1117	805307758
983	813	805307737
984	1090	805307543
985	992	805307516
986	982	805307628
987	1184	805307785
988	1000	805307269
989	1058	805307616
990	884	805307447
991	1295	805307378
992	1009	805307664
993	976	805307515
994	1191	805307513
995	1122	805307706
996	1149	805307650
997	932	805307609
998	978	805307549
999	1295	805307688
1000	1096	805307386
1001	921	805307644
1002	1006	805307671
1003	1107	805307426
1004	995	805307739
1005	1236	805306934
1006	993	805307704
1007	1021	805307447
1008	1134	805307616
1009	1307	805307790
1010	1123	805307670
1011	1176	805307325
1012	1080	805307666
1013	608	805307576
1014	898	805307799
1015	1161	805307304
1016	972	805307417
1017	806	805307459
1018	1027	805307462
1019	1072	805307284
1020	1026	805307542
1021	1126	805307678
1022	988	805307673
1023	1837	805307906
1024	1058	805307724
1025	1048	805307205
1026	760	805307610
1027	782	805307476
1028	1036	805307678
1029	994	805307004
1030	1027	805307655
1031	962	805307582
1032	1187	805307854
1033	459	805306717
1034	1240	805307440
1035	977	805307675
1036	982	805307600
1037	977	805307542
1038	997	805307403
1039	763	805307633
1040	764	805307691
1041	1069	805307539
1042	915	805307514
1043	1382	805307539
1044	1205	805307888
1045	1107	805307688
1046	1103	805307635
1047	1010	805307978
1048	909	805307599
1049	848	805307750
1050	823	805307515
1051	1091	805307539
1052	1049	805307489
1053	719	805307209
1054	990	805307575
1055	1034	805307120
1056	948	805307518
1057	966	805307014
1058	1001	805307518
1059	924	805307748
1060	480	805307854
1061	869	805308047
1062	1014	805307388
1063	938	805307122
1064	663	805306844
1065	1315	805307446
1066	1048	805307548
1067	1363	805307695
1068	895	805307130
1069	1159	805307374
1070	1133	805307562
1071	1279	805307698
1072	870	805307679
1073	1039	805307362
1074	731	805307430
1075	1223	805307469
1076	1171	805307515
1077	992	805307408
1078	908	805307378
1079	1021	805307711
1080	1187	805307610
1081	998	805307804
1082	772	805307286
1083	990	805307311
1084	1244	805307399
1085	1310	805307692
1086	785	805307719
1087	924	805307494
1088	1184	805307584
1089	1139	805307659
1090	1120	805307325
1091	637	805307597
1092	690	805307597
1093	1152	805307736
1094	762	805307403
1095	1197	805307580
1096	1219	805307356
1097	990	805307346
1098	1192	805307347
1099	1079	805306923
1100	1220	805307427
1101	1159	805307496
1102	998	805307468
1103	1404	805307665
1104	1322	805307647
1105	913	805307577
1106	948	805307361
1107	1264	805307685
1108	1210	805307577
1109	960	805307889
1110	726	805307426
1111	927	805307606
1112	1052	805307768
1113	1066	805307716
1114	998	805307521
1115	833	805307373
1116	1009	805307557
1117	851	805307560
1118	892	805307440
1119	1321	805307707
1120	1730	805307776
1121	1091	805307534
1122	1207	805307066
1123	1394	805307370
1124	1175	805307695
1125	1176	805307744
1126	1192	805307590
1127	765	805307613
1128	870	805307153
1129	1130	805307355
1130	1103	805307757
1131	886	805307553
1132	998	805307024
1133	972	805307521
1134	940	805307804
1135	717	805307723
1136	982	805307574
1137	1070	805307228
1138	1109	805307839
1139	972	805308377
1140	996	805307944
1141	1024	805307854
1142	1025	805307778
1143	948	805307504
1144	1110	805307495
1145	470	805307591
1146	1084	805307398
1147	834	805307550
1148	1071	805307570
1149	1058	805307695
1150	1232	805307574
1151	1020	805307775
1152	1149	805307688
1153	1189	805307046
1154	956	805307711
1155	937	805307623
1156	938	805307743
1157	1072	805308253
1158	1328	805307643
1159	1061	805307211
1160	1000	805307241
1161	1054	805307722
1162	1069	805307452
1163	1174	805307904
1164	1150	805307463
1165	1157	805307738
1166	1332	805307448
1167	1181	805307665
1168	1280	805307691
1169	1276	805307884
1170	1120	805307668
1171	1085	805307431
1172	1084	805307318
1173	1090	805307681
1174	832	805307535
1175	951	805307669
1176	939	805307726
1177	852	805307633
1178	984	805307681
1179	914	805307380
1180	1080	805307619
1181	1078	805307574
1182	1035	805307602
1183	972	805307725
1184	1241	805307794
1185	1052	805307751
1186	1000	805307658
1187	1060	805306686
1188	1017	805307802
1189	1077	805307350
1190	1023	805307441
1191	1188	805307448
1192	865	805307631
1193	1087	805307821
1194	1086	805307209
1195	1029	805307413
1196	897	805307414
1197	1196	805307520
1198	1146	805307457
1199	1015	805307870
1200	1033	805307354
1201	1239	805307469
1202	839	805307297
1203	961	805306926
1204	445	805307083
1205	1080	805307747
1206	803	805307750
1207	1015	805307517
1208	1084	805307501
1209	877	805307527
1210	1241	805307510
1211	1197	805307477
1212	972	805307527
1213	1019	805307680
1214	1147	805307333
1215	1022	805307840
1216	992	805307812
1217	1061	805307869
1218	897	805307605
1219	1074	805307643
1220	953	805307206
1221	1186	805307747
1222	1217	805307500
1223	1010	805307369
1224	873	805307412
1225	1114	805307381
1226	1074	805307362
1227	1245	805307676
1228	1027	805307388
1229	1035	805307761
1230	1074	805307868
1231	1076	805307853
1232	1094	805307014
1233	1136	805307626
1234	984	805307642
1235	975	805307429
1236	1125	805307372
1237	1021	805307735
1238	790	805307504
1239	706	805307495
1240	993	805307453
1241	1270	805307516
1242	1106	805307219
1243	884	805307438
1244	813	805307745
1245	764	805307796
1246	814	805307542
1247	1202	805307816
1248	1174	805307230
1249	906	805307612
1250	974	805307173
1251	1091	805307390
1252	1600	805307471
1253	1202	805307507
1254	1043	805307265
1255	827	805307315
1256	998	805307701
1257	1151	805307848
1258	816	805307784
1259	1207	805307524
1260	847	805307803
1261	920	805307150
1262	979	805307499
1263	752	805307354
1264	1070	805307367
1265	1185	805307786
1266	1170	805307235
1267	1059	805307398
1268	1220	805307121
1269	866	805307309
1270	925	805307248
1271	416	805308710
1272	806	805307416
1273	1095	805307904
1274	1065	805307291
1275	1021	805307751
1276	644	805307197
1277	1887	805307614
1278	1104	805307557
1279	1337	805307234
1280	840	805307491
1281	1054	805306822
1282	1017	805307528
1283	922	805307764
1284	934	805307757
1285	946	805307916
1286	870	805307766
1287	1115	805307634
1288	722	805307573
1289	1483	805307736
1290	784	805307729
1291	1259	805307696
1292	1248	805307710
1293	1193	805307422
1294	1137	805307592
1295	844	805307024
1296	668	805307876
1297	1140	805307205
1298	545	805307464
1299	2409	805307593
1300	594	805307624
1301	498	805307649
1302	866	805307155
1303	900	805307679
1304	839	805307610
1305	1067	805307872
1306	850	805307409
1307	1007	805307790
1308	846	805307048
1309	879	805307675
1310	889	805307364
1311	876	805307705
1312	1098	805307738
1313	1062	805307794
1314	1328	805307202
1315	729	805307443
1316	737	805307746
1317	733	805308507
1318	648	805308264
1319	772	805307251
1320	1160	805307374
1321	780	805307244
1322	1523	805307531
1323	1033	805307506
1324	939	805307160
1325	930	805307500
1326	990	805307533
1327	1125	805307349
1328	1150	805307513
1329	920	805307533
1330	1063	805307219
1331	1195	805307763
1332	997	805307905
1333	1015	805307772
1334	1236	805307091
1335	973	805307558
1336	1044	805307215
1337	1145	805307529
1338	1115	805307458
1339	1576	805307231
1340	1147	805307156
1341	941	805307436
1342	767	805307640
1343	1157	805307723
1344	989	805307771
1345	1354	805307325
1346	916	805307297
1347	720	805307744
1348	610	805307039
1349	1310	805307591
1350	1154	805307242
1351	1170	805307735
1352	1042	805307263
1353	1102	805307599
1354	951	805307098
1355	868	805307495
1356	747	805307581
1357	1055	805307773
1358	978	805307552
1359	878	805307780
1360	848	805307294
1361	776	805307775
1362	1090	805307574
1363	1043	805307643
1364	574	805307533
1365	939	805307660
1366	1099	805307682
1367	1344	805307814
1368	1208	805307326
1369	846	805307002
1370	1067	805307414
1371	903	805307686
1372	967	805307419
1373	1582	805307531
1374	1170	805307434
1375	897	805307750
1376	883	805307276
1377	1167	805307219
1378	1128	805307206
1379	1099	805307895
1380	1007	805307340
1381	802	805307696
1382	882	805307247
1383	1019	805307486
1384	1048	805307485
1385	861	805307163
1386	1248	805307521
1387	960	805307612
1388	1069	805307420
1389	1093	805307369
1390	638	805307689
1391	432	805307401
1392	1052	805307702
1393	1168	805307845
1394	984	805307555
1395	964	805307622
1396	1145	805307609
1397	1221	805307311
1398	1124	805307306
1399	834	805307519
1400	1193	805307335
1401	729	805307484
1402	1005	805307490
1403	1076	805307634
1404	1112	805307556
1405	1246	805306983
1406	958	805307544
1407	418	805307529
1408	1361	805307377
1409	1028	805307495
1410	786	805307815
1411	1013	805307419
1412	1151	805307616
1413	683	805307410
1414	683	805307376
1415	1057	805306856
1416	1020	805307165
1417	1115	805307639
1418	1136	805307671
1419	735	805307412
1420	1162	805307661
1421	814	805307581
1422	1017	805307497
1423	1172	805307803
1424	703	805307278
1425	910	805307317
1426	1056	805306839
1427	1528	805307140
1428	1162	805307387
1429	1076	805307301
1430	694	805307699
1431	1229	805307565
1432	940	805307640
1433	1057	805307301
1434	950	805307626
1435	1241	805307231
1436	369	805307687
1437	784	805307880
1438	878	805307320
1439	587	805307584
1440	775	805307308
1441	1091	805307783
1442	930	805307734
1443	976	805307547
1444	1255	805307431
1445	973	805307509
1446	1055	805307356
1447	1122	805307429
1448	760	805307151
1449	1083	805307034
1450	1318	805307057
1451	784	805307358
1452	573	805307420
1453	1029	805307301
1454	1017	805307248
1455	1112	805307782
1456	830	805307742
1457	464	805307487
1458	739	805307502
1459	1026	805307764
1460	1174	805307094
1461	1126	805307215
1462	750	805307428
1463	614	805307746
1464	1193	805307282
1465	1223	805307591
1466	1135	805307609
1467	931	805307262
1468	1075	805307818
1469	975	805307470
1470	1282	805307218
1471	1026	805307552
1472	1069	805307130
1473	979	805307737
1474	953	805307464
1475	1041	805307540
1476	1011	805307327
1477	1070	805307722
1478	1058	805307692
1479	888	805307759
1480	1048	805307536
1481	1128	805307551
1482	760	805307560
1483	1125	805307139
1484	987	805307504
1485	519	805307464
1486	1318	805307343
1487	1098	805307611
1488	948	805307558
1489	950	805307287
1490	994	805307424
1491	658	805307266
1492	1131	805307293
1493	604	805307111
1494	944	805307464
1495	965	805307480
1496	1006	805307335
1497	1170	805307352
1498	581	805307408
1499	1167	805307767
1500	1037	805307413
1501	1097	805307252
1502	797	805307186
1503	809	805307809
1504	1045	805307353
1505	582	805306874
1506	1030	805307148
1507	1138	805307223
1508	1029	805307586
1509	582	805307609
1510	1087	805307299
1511	1116	805307456
1512	1122	805307517
1513	707	805306920
1514	981	805307805
1515	790	805307729
1516	844	805307076
1517	1109	805307174
1518	924	805307936
1519	1281	805307205
1520	1026	805307141
1521	686	805307676
1522	1358	805307392
1523	972	805307467
1524	1061	805307528
1525	1057	805307170
1526	1097	805307324
1527	1209	805307602
1528	1305	805307376
1529	1980	805307923
1530	1010	805307272
1531	1113	805307424
1532	1248	805307392
1533	1402	805307556
1534	1239	805307544
1535	1102	805307757
1536	1147	805307317
1537	1352	805308034
